climate_zone,total_population_served,reference_2014_population,water_shortage_contingency_stage_invoked,reported_final_total_potable_water_production,final_percent_residential_use,reported_final_commercial_industrial_and_institutional_water,calculated_total_potable_water_production_gallons_ag_excluded,calculated_total_potable_water_production_gallons_2013_ag_excluded,calculated_commercial_agricultural_water_gallons,calculated_commercial_agricultural_water_gallons_2013,calculated_r_gpcd,system_id,county_enc,hydro_region_enc,reporting_date
11,19509.0,19509.0,0.0,74460000.0,93.9,4520000.0,74000000.0,53000000.0,0.0,0.0,114.895,5810003,47,4,2021-03-15
11,19509.0,19509.0,0.0,57510000.0,93.08,3980000.0,58000000.0,48000000.0,0.0,0.0,98.8306,5810003,47,4,2021-02-15
11,19509.0,19509.0,0.0,62050000.0,94.6,3360000.0,62000000.0,49000000.0,0.0,0.0,96.9809,5810003,47,4,2021-01-15
11,19509.0,19509.0,0.0,65198000.00000001,91.85,5310000.0,65000000.0,84000000.0,0.0,0.0,98.7179,5810003,47,4,2020-12-15
11,19509.0,19509.0,0.0,83340000.0,90.2,8160000.0,83000000.0,117000000.0,0.0,0.0,127.917,5810003,47,4,2020-11-15
11,19509.0,19509.0,0.0,132900000.0,87.6,16480000.0,133000000.0,164000000.0,0.0,0.0,192.646,5810003,47,4,2020-10-15
11,19509.0,19509.0,0.0,145040000.0,87.7,17840000.0,145000000.0,216000000.0,0.0,0.0,217.27599999999998,5810003,47,4,2020-09-15
11,19509.0,19509.0,2.0,176890000.0,86.4,24000000.0,177000000.0,226000000.0,0.0,0.0,252.86599999999999,5810003,47,4,2020-08-15
11,19509.0,19509.0,2.0,186910000.0,87.68,23030000.0,187000000.0,193000000.0,0.0,0.0,271.11,5810003,47,4,2020-07-15
11,19509.0,19509.0,2.0,165400000.0,88.4,19180000.0,165000000.0,176000000.0,0.0,0.0,249.218,5810003,47,4,2020-06-15
11,19509.0,19509.0,2.0,142170000.0,89.1,15540000.0,142000000.0,178000000.0,0.0,0.0,209.204,5810003,47,4,2020-05-15
11,19509.0,19509.0,2.0,93963000.0,91.1,8350000.0,94000000.0,78000000.0,0.0,0.0,146.315,5810003,47,4,2020-04-15
11,19509.0,19509.0,2.0,74220000.0,86.6,9920000.0,74000000.0,53000000.0,0.0,0.0,105.963,5810003,47,4,2020-03-15
11,19509.0,19509.0,2.0,64489999.99999999,91.9,5230000.0,64000000.0,48000000.0,0.0,0.0,103.959,5810003,47,4,2020-02-15
11,19509.0,19509.0,2.0,52690000.0,93.89,3220000.0,53000000.0,49000000.0,0.0,0.0,82.2808,5810003,47,4,2020-01-15
11,19509.0,19509.0,2.0,60510000.0,93.8,3730000.0,61000000.0,84000000.0,0.0,0.0,94.6098,5810003,47,4,2019-12-15
11,19509.0,19509.0,2.0,91170000.0,89.6,9460000.0,91000000.0,117000000.0,0.0,0.0,139.313,5810003,47,4,2019-11-15
11,19509.0,19509.0,2.0,117250000.0,86.7,15550000.0,117000000.0,164000000.0,0.0,0.0,167.729,5810003,47,4,2019-10-15
11,19509.0,19509.0,2.0,135870000.0,85.9,19140000.0,136000000.0,216000000.0,0.0,0.0,199.607,5810003,47,4,2019-09-15
11,19509.0,19509.0,2.0,171351000.0,86.6,22960000.0,171000000.0,226000000.0,0.0,0.0,244.86,5810003,47,4,2019-08-15
11,19509.0,19509.0,2.0,174430000.0,88.22,20550000.0,174000000.0,193000000.0,0.0,0.0,253.81599999999997,5810003,47,4,2019-07-15
11,19509.0,19509.0,2.0,151610000.0,89.81,15450000.0,152000000.0,176000000.0,0.0,0.0,233.245,5810003,47,4,2019-06-15
11,19509.0,19509.0,2.0,104249000.0,86.58,13990000.0,104000000.0,178000000.0,0.0,0.0,148.886,5810003,47,4,2019-05-15
11,19509.0,19509.0,2.0,70012000.0,92.56,5210000.0,70000000.0,78000000.0,0.0,0.0,110.704,5810003,47,4,2019-04-15
11,19509.0,19509.0,2.0,53250000.0,95.6,2320000.0,53000000.0,53000000.0,0.0,0.0,83.7794,5810003,47,4,2019-03-15
11,19509.0,19509.0,2.0,45067000.0,95.18,2170000.0,45000000.0,48000000.0,0.0,0.0,78.4089,5810003,47,4,2019-02-15
11,19509.0,19509.0,2.0,49693999.99999999,95.6,2180000.0,50000000.0,49000000.0,0.0,0.0,79.0371,5810003,47,4,2019-01-15
11,19509.0,19509.0,2.0,53428999.99999999,95.38,2470000.0,53000000.0,84000000.0,0.0,0.0,83.5866,5810003,47,4,2018-12-15
11,19509.0,19509.0,2.0,80771000.0,88.12,9592000.0,81000000.0,117000000.0,0.0,0.0,121.956,5810003,47,4,2018-11-15
11,19509.0,19509.0,2.0,105220000.0,88.05,12570000.0,105000000.0,164000000.0,0.0,0.0,152.87,5810003,47,4,2018-10-15
11,19509.0,19509.0,2.0,131199999.99999999,85.78,18660000.0,131000000.0,216000000.0,0.0,0.0,192.0,5810003,47,4,2018-09-15
11,19509.0,19509.0,2.0,152112000.0,86.35,20766000.0,152000000.0,226000000.0,0.0,0.0,217.025,5810003,47,4,2018-08-15
11,19509.0,19509.0,2.0,171432000.00000003,84.5,25550000.0,171000000.0,193000000.0,0.0,0.0,238.922,5810003,47,4,2018-07-15
11,19509.0,19509.0,2.0,151930000.0,85.7,21660000.0,152000000.0,176000000.0,0.0,0.0,222.571,5810003,47,4,2018-06-15
11,19509.0,19509.0,2.0,116980000.0,86.18,16170000.000000002,117000000.0,178000000.0,0.0,0.0,166.72299999999998,5810003,47,4,2018-05-15
11,19509.0,19509.0,2.0,65120000.00000001,91.8,5360000.0,65000000.0,78000000.0,0.0,0.0,101.95299999999999,5810003,47,4,2018-04-15
11,19509.0,19509.0,2.0,51940000.0,95.0,2630000.0,52000000.0,53000000.0,0.0,0.0,81.6827,5810003,47,4,2018-03-15
11,19509.0,19509.0,2.0,48230000.0,94.0,2850000.0,48000000.0,48000000.0,0.0,0.0,82.5992,5810003,47,4,2018-02-15
11,19509.0,19509.0,1.0,50000000.0,95.0,2720000.0,50000000.0,49000000.0,0.0,0.0,78.5411,5810003,47,4,2018-01-15
11,19509.0,19509.0,2.0,52500000.0,94.5,2950000.0,53000000.0,84000000.0,0.0,0.0,82.8154,5810003,47,4,2017-12-15
11,19509.0,19509.0,2.0,58224000.0,92.0,4800000.0,58000000.0,117000000.0,0.0,0.0,91.1716,5810003,47,4,2017-11-15
11,19509.0,19509.0,2.0,110632000.0,87.0,14700000.0,111000000.0,164000000.0,0.0,0.0,159.678,5810003,47,4,2017-10-15
11,19509.0,19509.0,2.0,134700000.0,87.0,17900000.0,135000000.0,216000000.0,0.0,0.0,200.67700000000002,5810003,47,4,2017-09-15
11,19509.0,19509.0,2.0,161100000.0,84.0,23900000.0,161000000.0,226000000.0,0.0,0.0,223.61900000000003,5810003,47,4,2017-08-15
11,19509.0,19509.0,0.0,170300000.0,86.0,24520000.0,170000000.0,193000000.0,0.0,0.0,241.74099999999999,5810003,47,4,2017-07-15
11,19509.0,19509.0,2.0,142180000.0,87.2,18200000.0,142000000.0,176000000.0,0.0,0.0,211.567,5810003,47,4,2017-06-15
11,19509.0,19509.0,2.0,121200000.0,86.0,6977071605425.016,104000000.0,178000000.0,17000000.0,0.0,147.889,5810003,47,4,2017-05-15
11,19509.0,19509.0,2.0,53675000.0,95.0,2900000.0,54000000.0,78000000.0,0.0,0.0,87.6519,5810003,47,4,2017-04-15
11,19509.0,19509.0,2.0,49900000.0,95.0,2670000.0,50000000.0,53000000.0,0.0,0.0,78.5411,5810003,47,4,2017-03-15
11,19509.0,19509.0,2.0,42420000.0,96.0,1700000.0,42000000.0,48000000.0,0.0,0.0,73.8121,5810003,47,4,2017-02-15
11,19509.0,19509.0,2.0,60200000.0,95.0,3150000.0,60000000.0,49000000.0,0.0,0.0,94.2493,5810003,47,4,2017-01-15
11,19509.0,19509.0,2.0,51936000.00000001,94.0,3150000.0,52000000.0,84000000.0,0.0,0.0,80.8229,5810003,47,4,2016-12-15
11,19509.0,19509.0,2.0,52530000.0,93.6,3300000.0,53000000.0,117000000.0,0.0,0.0,84.7609,5810003,47,4,2016-11-15
11,19509.0,19509.0,2.0,86250000.0,92.3,6650000.0,86000000.0,164000000.0,0.0,0.0,131.251,5810003,47,4,2016-10-15
11,19509.0,19509.0,2.0,130800000.00000001,88.4,15100000.0,131000000.0,216000000.0,0.0,0.0,197.864,5810003,47,4,2016-09-15
11,19509.0,19509.0,2.0,146300000.0,83.0,24500000.0,146000000.0,226000000.0,0.0,0.0,200.37099999999998,5810003,47,4,2016-08-15
11,19509.0,19509.0,2.0,156600000.0,91.0,13900000.0,157000000.0,193000000.0,0.0,0.0,236.235,5810003,47,4,2016-07-15
11,19509.0,19509.0,2.0,139800000.0,90.5,13310000.0,140000000.0,176000000.0,0.0,0.0,216.481,5810003,47,4,2016-06-15
11,19509.0,19509.0,2.0,104700000.0,90.7,9700000.0,105000000.0,178000000.0,0.0,0.0,157.471,5810003,47,4,2016-05-15
11,19509.0,19509.0,2.0,72200000.0,87.0,9400000.0,72000000.0,78000000.0,0.0,0.0,107.02799999999999,5810003,47,4,2016-04-15
11,19509.0,19509.0,2.0,48640000.0,95.0,2600000.0,49000000.0,53000000.0,0.0,0.0,76.9703,5810003,47,4,2016-03-15
11,19509.0,19509.0,2.0,43400000.0,94.0,2500000.0,43000000.0,48000000.0,0.0,0.0,71.4436,5810003,47,4,2016-02-15
11,19509.0,19509.0,2.0,44860000.0,94.0,2670000.0,45000000.0,49000000.0,0.0,0.0,69.9429,5810003,47,4,2016-01-15
11,19509.0,19509.0,2.0,46400000.0,93.0,3440000.0,46000000.0,84000000.0,0.0,0.0,70.7366,5810003,47,4,2015-12-15
11,19509.0,19509.0,2.0,64700000.0,95.0,3200000.0,65000000.0,117000000.0,0.0,0.0,105.507,5810003,47,4,2015-11-15
11,19509.0,19509.0,2.0,88100000.0,91.5,7500000.0,88000000.0,164000000.0,0.0,0.0,133.14,5810003,47,4,2015-10-15
11,19509.0,19509.0,2.0,97600000.0,85.0,14740000.0,98000000.0,216000000.0,0.0,0.0,142.327,5810003,47,4,2015-09-15
11,19509.0,19509.0,2.0,117200000.0,88.8,13100000.0,117000000.0,226000000.0,0.0,0.0,171.792,5810003,47,4,2015-08-15
11,19509.0,19509.0,2.0,126400000.0,87.5,15800000.0,126000000.0,193000000.0,0.0,0.0,182.298,5810003,47,4,2015-07-15
11,19509.0,19509.0,2.0,113300000.0,88.7,12800000.0,113000000.0,176000000.0,0.0,0.0,171.25599999999997,5810003,47,4,2015-06-15
11,19509.0,19509.0,2.0,103000000.0,89.0,11300000.0,103000000.0,178000000.0,0.0,0.0,151.576,5810003,47,4,2015-05-15
11,19509.0,19509.0,2.0,77800000.0,89.0,6977071605425.016,78000000.0,78000000.0,0.0,0.0,118.61200000000001,5810003,47,4,2015-04-15
11,19509.0,19509.0,2.0,76200000.0,89.0,6977071605425.016,76000000.0,53000000.0,0.0,0.0,111.84299999999999,5810003,47,4,2015-03-15
11,19509.0,19509.0,2.0,47000000.0,89.0,6977071605425.016,47000000.0,48000000.0,0.0,0.0,76.5764,5810003,47,4,2015-02-15
11,19509.0,19509.0,2.0,50600000.0,89.0,6977071605425.016,51000000.0,49000000.0,0.0,0.0,75.0522,5810003,47,4,2015-01-15
11,19509.0,19509.0,2.0,53830000.0,89.0,6977071605425.016,54000000.0,84000000.0,0.0,0.0,79.467,5810003,47,4,2014-12-15
11,19509.0,19509.0,2.0,56000000.0,89.0,6977071605425.016,56000000.0,117000000.0,0.0,0.0,85.1573,5810003,47,4,2014-11-15
11,19509.0,19509.0,2.0,105600000.0,89.0,6977071605425.016,106000000.0,164000000.0,0.0,0.0,155.991,5810003,47,4,2014-10-15
11,19509.0,19509.0,2.0,134400000.0,89.0,6977071605425.016,134000000.0,216000000.0,0.0,0.0,203.769,5810003,47,4,2014-09-15
11,19509.0,19509.0,2.0,166300000.0,89.0,6977071605425.016,166000000.0,226000000.0,0.0,0.0,244.28799999999998,5810003,47,4,2014-08-15
11,19509.0,19509.0,2.0,188700000.0,89.0,6977071605425.016,189000000.0,193000000.0,0.0,0.0,278.135,5810003,47,4,2014-07-15
11,19509.0,19509.0,2.0,169800000.0,89.0,6977071605425.016,170000000.0,176000000.0,0.0,0.0,258.513,5810003,47,4,2014-06-15
14,18795.0,18795.0,0.0,75358909.068,85.0,0.0,75271680.0,91564252.0,0.0,0.0,113.47200000000001,3610049,18,5,2021-04-15
14,18795.0,18795.0,0.0,64420090.997999996,85.0,0.0,64518583.0,71035612.0,0.0,0.0,94.1239,3610049,18,5,2021-03-15
14,18795.0,18795.0,0.0,51646080.096,85.0,0.0,51484526.0,62237623.0,0.0,0.0,83.1563,3610049,18,5,2021-02-15
14,18795.0,18795.0,0.0,63267230.16,85.0,0.0,63215177.0,60934217.0,0.0,0.0,95.2964,3610049,18,5,2020-11-15
14,18795.0,18795.0,0.0,81841063.01099999,85.0,2273485759699.3467,81788709.0,70383909.0,0.0,0.0,119.319,3610049,18,5,2020-10-15
14,18795.0,18795.0,0.0,91597041.951,85.0,0.0,91564252.0,79833600.0,0.0,0.0,138.032,3610049,18,5,2020-09-15
14,18795.0,18795.0,0.0,99921231.597,85.0,2273485759699.3467,100036389.0,95148617.0,0.0,0.0,145.94,3610049,18,5,2020-08-15
14,18795.0,18795.0,0.0,101188791.98700002,85.0,2273485759699.3467,101339794.0,101013943.0,0.0,0.0,147.841,3610049,18,5,2020-07-15
14,18795.0,18795.0,0.0,88294867.917,85.0,2273485759699.3467,88305737.0,97429577.0,0.0,0.0,133.12,3610049,18,5,2020-06-15
14,18795.0,18795.0,0.0,80226797.157,85.0,2273485759699.3467,80159452.0,89609143.0,0.0,0.0,116.94200000000001,3610049,18,5,2020-05-15
14,18795.0,18795.0,0.0,49103464.74299999,85.0,2273485759699.3467,49203566.0,62237623.0,0.0,0.0,76.7318,3610049,18,5,2020-02-15
14,18795.0,18795.0,0.0,55462121.157,85.0,2273485759699.3467,55394743.0,60934217.0,0.0,0.0,83.5072,3610049,18,5,2019-11-15
14,18795.0,18795.0,0.0,67632656.007,85.0,2273485759699.3467,67777097.0,70383909.0,0.0,0.0,98.8776,3610049,18,5,2019-10-15
14,18795.0,18795.0,0.0,75500002.551,85.0,2273485759699.3467,75597532.0,79833600.0,0.0,0.0,113.963,3610049,18,5,2019-09-15
14,18795.0,18795.0,0.0,87349248.315,85.0,2273485759699.3467,87328183.0,95148617.0,0.0,0.0,127.4,3610049,18,5,2019-08-15
14,18795.0,18795.0,0.0,84648595.227,85.0,2273485759699.3467,84721372.0,101013943.0,0.0,0.0,123.59700000000001,3610049,18,5,2019-07-15
14,18795.0,18795.0,0.0,78782951.37599999,85.0,2273485759699.3467,78856046.0,97429577.0,0.0,0.0,118.875,3610049,18,5,2019-06-15
14,18795.0,18795.0,0.0,89624014.146,85.0,2273485759699.3467,89609143.0,89609143.0,0.0,0.0,130.72799999999998,3610049,18,5,2019-05-15
14,18795.0,18795.0,0.0,58367082.822000004,85.0,2273485759699.3467,58327406.0,91564252.0,0.0,0.0,87.9282,3610049,18,5,2019-04-15
14,18795.0,18795.0,0.0,49840865.55600001,85.0,2273485759699.3467,49855269.0,71035612.0,0.0,0.0,72.7321,3610049,18,5,2019-03-15
14,18795.0,18795.0,0.0,44752050.489,85.0,2273485759699.3467,44641646.0,62237623.0,0.0,0.0,72.1039,3610049,18,5,2019-02-15
14,18795.0,18795.0,0.0,52286703.16200001,85.0,2273485759699.3467,52136229.0,61911772.0,0.0,0.0,76.0597,3610049,18,5,2019-01-15
14,18795.0,18795.0,0.0,55006907.31,85.0,2273485759699.3467,55068892.0,53765486.0,0.0,0.0,80.33800000000001,3610049,18,5,2018-12-15
14,18795.0,18795.0,0.0,57799124.52900001,85.0,2273485759699.3467,57675703.0,60934217.0,0.0,0.0,86.9457,3610049,18,5,2018-11-15
14,18795.0,18795.0,0.0,69598515.09,85.0,2273485759699.3467,69732206.0,70383909.0,0.0,0.0,101.73,3610049,18,5,2018-10-15
14,18795.0,18795.0,0.0,79664378.331,85.0,2273485759699.3467,79507749.0,79833600.0,0.0,0.0,119.85700000000001,3610049,18,5,2018-09-15
14,18795.0,18795.0,0.0,91455296.766,85.0,2273485759699.3467,91564252.0,95148617.0,0.0,0.0,133.58,3610049,18,5,2018-08-15
14,18795.0,18795.0,0.0,89382558.555,85.0,2273485759699.3467,89283292.0,101013943.0,0.0,0.0,130.252,3610049,18,5,2018-07-15
14,18795.0,18795.0,0.0,86369088.507,85.0,2273485759699.3467,86350629.0,97429577.0,0.0,0.0,130.173,3610049,18,5,2018-06-15
14,18795.0,18795.0,0.0,74759669.079,85.0,2273485759699.3467,74619977.0,89609143.0,0.0,0.0,108.86,3610049,18,5,2018-05-15
14,18795.0,18795.0,0.0,57957488.115,85.0,2273485759699.3467,58001554.0,71035612.0,0.0,0.0,84.6164,3610049,18,5,2018-03-15
14,18795.0,18795.0,0.0,53061250.989,85.0,2273485759699.3467,53113783.0,62237623.0,0.0,0.0,85.7879,3610049,18,5,2018-02-15
14,18795.0,18795.0,0.0,54685618.22400001,85.0,2273485759699.3467,54743040.0,61911772.0,0.0,0.0,79.8627,3610049,18,5,2018-01-15
14,18795.0,18795.0,0.0,57297965.69099999,85.0,2273485759699.3467,57349852.0,53765486.0,0.0,0.0,83.6657,3610049,18,5,2017-12-15
14,18795.0,18795.0,0.0,61892464.79099999,85.0,2273485759699.3467,61911772.0,60934217.0,0.0,0.0,93.3316,3610049,18,5,2017-11-15
14,18795.0,18795.0,0.0,69695618.68800001,85.0,2273485759699.3467,69732206.0,70383909.0,0.0,0.0,101.73,3610049,18,5,2017-10-15
14,18795.0,18795.0,0.0,75599387.10599999,85.0,2273485759699.3467,75597532.0,79833600.0,0.0,0.0,113.963,3610049,18,5,2017-09-15
14,18795.0,18795.0,0.0,87699212.289,85.0,2273485759699.3467,87654034.0,95148617.0,0.0,0.0,127.875,3610049,18,5,2017-08-15
14,18795.0,18795.0,0.0,95404285.03500001,85.0,2273485759699.3467,95474469.0,101013943.0,0.0,0.0,139.284,3610049,18,5,2017-07-15
14,18795.0,18795.0,0.0,87498488.07299998,85.0,2273485759699.3467,87654034.0,97429577.0,0.0,0.0,132.138,3610049,18,5,2017-06-15
14,18795.0,18795.0,0.0,72268212.33299999,85.0,2273485759699.3467,72339017.0,89609143.0,0.0,0.0,105.53299999999999,3610049,18,5,2017-05-15
14,18795.0,18795.0,2.0,62650068.366,85.0,2273485759699.3467,62563474.0,91564252.0,0.0,0.0,94.314,3610049,18,5,2017-04-15
14,18795.0,18795.0,2.0,58772767.31700001,85.0,2273485759699.3467,58653257.0,71035612.0,0.0,0.0,85.5671,3610049,18,5,2017-03-15
14,18795.0,18795.0,2.0,47668742.79,85.0,2273485759699.3467,47574309.0,62237623.0,0.0,0.0,76.8407,3610049,18,5,2017-02-15
14,18795.0,18795.0,2.0,46773955.94399999,85.0,2273485759699.3467,46922606.0,61911772.0,0.0,0.0,68.4537,3610049,18,5,2017-01-15
14,18795.0,18795.0,2.0,55284532.362,85.0,2273485759699.3467,55394743.0,53765486.0,0.0,0.0,80.8134,3610049,18,5,2016-12-15
14,18795.0,18795.0,2.0,60538228.035,85.0,2273485759699.3467,60608366.0,60934217.0,0.0,0.0,91.3667,3610049,18,5,2016-11-15
14,18795.0,18795.0,2.0,69837363.873,85.0,2273485759699.3467,69732206.0,70383909.0,0.0,0.0,101.73,3610049,18,5,2016-10-15
14,18795.0,18795.0,2.0,78710612.454,85.0,2273485759699.3467,78856046.0,79833600.0,0.0,0.0,118.875,3610049,18,5,2016-09-15
14,18795.0,18795.0,2.0,89702218.386,85.0,2273485759699.3467,89609143.0,95148617.0,0.0,0.0,130.72799999999998,3610049,18,5,2016-08-15
14,18795.0,18795.0,2.0,91878577.21499999,85.0,2273485759699.3467,91890103.0,101013943.0,0.0,0.0,134.055,3610049,18,5,2016-07-15
14,18795.0,18795.0,2.0,85157900.33999999,85.0,2273485759699.3467,85047223.0,97429577.0,0.0,0.0,128.208,3610049,18,5,2016-06-15
14,18795.0,18795.0,2.0,71931608.25,85.0,2273485759699.3467,72013166.0,89609143.0,0.0,0.0,105.057,3610049,18,5,2016-05-15
14,18795.0,18795.0,2.0,58947097.602000006,85.0,2273485759699.3467,58979109.0,91564252.0,0.0,0.0,88.9106,3610049,18,5,2016-04-15
14,18795.0,18795.0,2.0,59771174.780999996,85.0,2273485759699.3467,59630812.0,71035612.0,0.0,0.0,86.9933,3610049,18,5,2016-03-15
14,18795.0,18795.0,2.0,51461648.43,85.0,2273485759699.3467,51484526.0,62237623.0,0.0,0.0,80.2889,3610049,18,5,2016-02-15
14,18795.0,18795.0,2.0,45917619.516,85.0,2273485759699.3467,45945051.0,61911772.0,0.0,0.0,67.0276,3610049,18,5,2016-01-15
14,18795.0,18795.0,2.0,51875805.051,85.0,2273485759699.3467,51810377.0,53765486.0,0.0,0.0,75.5843,3610049,18,5,2015-12-15
14,18795.0,18795.0,2.0,56515923.29099999,85.0,2273485759699.3467,56372297.0,60934217.0,0.0,0.0,84.9809,3610049,18,5,2015-11-15
14,18795.0,18795.0,2.0,60667265.030999996,85.0,2273485759699.3467,60608366.0,70383909.0,0.0,0.0,88.4194,3610049,18,5,2015-10-15
14,18795.0,18795.0,2.0,69227696.652,85.0,2273485759699.3467,69080503.0,79833600.0,0.0,0.0,104.13799999999999,3610049,18,5,2015-09-15
14,18795.0,18795.0,2.0,81767746.536,85.0,5190806.43,81788709.0,95148617.0,0.0,0.0,119.319,3610049,18,5,2015-08-15
14,18795.0,18795.0,2.0,81198810.69,85.0,2273485759699.3467,81137006.0,101013943.0,0.0,0.0,118.368,3610049,18,5,2015-07-15
14,18795.0,18795.0,2.0,81284835.354,85.0,2273485759699.3467,81137006.0,97429577.0,0.0,0.0,122.31299999999999,3610049,18,5,2015-06-15
14,18795.0,18795.0,2.0,69160571.346,85.0,2273485759699.3467,69080503.0,89609143.0,0.0,0.0,100.779,3610049,18,5,2015-05-15
14,18795.0,18795.0,1.0,66602966.847,85.0,2273485759699.3467,66473692.0,91564252.0,0.0,0.0,100.209,3610049,18,5,2015-04-15
14,18795.0,18795.0,1.0,59858176.997999996,85.0,2273485759699.3467,59956663.0,71035612.0,0.0,0.0,87.4686,3610049,18,5,2015-03-15
14,18795.0,18795.0,1.0,45485215.239,85.0,2273485759699.3467,45619200.0,62237623.0,0.0,0.0,73.6828,3610049,18,5,2015-02-15
14,18795.0,18795.0,1.0,57182614.437,85.0,2273485759699.3467,57024000.0,61911772.0,0.0,0.0,83.1903,3610049,18,5,2015-01-15
14,18795.0,18795.0,1.0,50343653.649,85.0,2273485759699.3467,50181120.0,53765486.0,0.0,0.0,73.2074,3610049,18,5,2014-12-15
14,18795.0,18795.0,1.0,58089783.621,85.0,2273485759699.3467,58001554.0,60934217.0,0.0,0.0,87.4369,3610049,18,5,2014-11-15
14,18795.0,18795.0,1.0,73784397.036,85.0,2273485759699.3467,73642423.0,70383909.0,0.0,0.0,107.434,3610049,18,5,2014-10-15
14,18795.0,18795.0,1.0,81593742.102,85.0,2273485759699.3467,81462857.0,79833600.0,0.0,0.0,122.805,3610049,18,5,2014-09-15
14,18795.0,18795.0,1.0,88325823.76200001,85.0,2273485759699.3467,88305737.0,95148617.0,0.0,0.0,128.826,3610049,18,5,2014-08-15
14,18795.0,18795.0,1.0,95659100.517,85.0,2273485759699.3467,95800320.0,101013943.0,0.0,0.0,139.76,3610049,18,5,2014-07-15
14,18795.0,18795.0,1.0,91087085.136,85.0,2273485759699.3467,91238400.0,97429577.0,0.0,0.0,137.541,3610049,18,5,2014-06-15
9,25000.0,25605.0,2.0,59435222.4,94.86,3056482.3800000004,59304960.0,62563474.0,0.0,0.0,75.0089,1910101,3,2,2021-04-15
9,25000.0,25605.0,2.0,50148468.9,89.61,5213616.0,50181120.0,56046446.0,0.0,0.0,58.0223,1910101,3,2,2021-03-15
9,25000.0,25605.0,2.0,40470694.2,92.9,2874005.8200000003,40405577.0,43338240.0,0.0,0.0,53.623999999999995,1910101,3,2,2021-02-15
9,25000.0,25605.0,2.0,43035141.57,85.17,6383421.09,43012389.0,46596754.0,0.0,0.0,47.2692,1910101,3,2,2021-01-15
9,25000.0,25605.0,2.0,48649554.300000004,92.8,3506156.76,48551863.0,52787931.0,0.0,0.0,58.1369,1910101,3,2,2020-12-15
9,25000.0,25605.0,2.0,35384160.09,75.05,8830562.1,35517806.0,55394743.0,0.0,0.0,35.5415,1910101,3,2,2020-11-15
9,25000.0,25605.0,2.0,45883079.31,89.71,4721580.99,45945051.0,65821989.0,0.0,0.0,53.1836,1910101,3,2,2020-10-15
9,25000.0,25605.0,2.0,56632903.800000004,81.34,10570606.44,56698149.0,74945829.0,0.0,0.0,61.49100000000001,1910101,3,2,2020-09-15
9,25000.0,25605.0,2.0,69504018.3,88.56,7954022.91,69406354.0,84721372.0,0.0,0.0,79.3113,1910101,3,2,2020-08-15
9,25000.0,25605.0,2.0,69595256.58,88.94,7716151.68,69732206.0,78530194.0,0.0,0.0,80.0256,1910101,3,2,2020-07-15
9,25000.0,25605.0,2.0,62582943.06,94.6,3401884.44,62563474.0,71687314.0,0.0,0.0,78.9134,1910101,3,2,2020-06-15
9,25000.0,25605.0,2.0,57763606.77,92.89,4112239.6199999996,57675703.0,68102949.0,0.0,0.0,69.12899999999999,1910101,3,2,2020-05-15
9,25000.0,25605.0,2.0,42872216.07,94.87,2199494.25,43012389.0,62563474.0,0.0,0.0,54.4078,1910101,3,2,2020-04-15
9,25000.0,25605.0,2.0,41601397.17,86.89,5454745.739999999,41708983.0,56046446.0,0.0,0.0,46.7625,1910101,3,2,2020-03-15
9,25000.0,25605.0,2.0,41653533.33,94.25,2398263.3600000003,41708983.0,43338240.0,0.0,0.0,54.2217,1910101,3,2,2020-02-15
9,25000.0,25605.0,2.0,39014140.230000004,87.17,5008329.87,39102171.0,46596754.0,0.0,0.0,43.9811,1910101,3,2,2020-01-15
9,25000.0,25605.0,2.0,38688289.230000004,88.76,4350110.85,38776320.0,52787931.0,0.0,0.0,44.4101,1910101,3,2,2019-12-15
9,25000.0,25605.0,2.0,48310669.26,82.01,8693704.68,48226011.0,55394743.0,0.0,0.0,52.7335,1910101,3,2,2019-11-15
9,25000.0,25605.0,2.0,56900101.620000005,89.68,5875093.53,57024000.0,65821989.0,0.0,0.0,65.986,1910101,3,2,2019-10-15
9,25000.0,25605.0,2.0,60370414.77,79.8,12196602.93,60282514.0,74945829.0,0.0,0.0,64.1406,1910101,3,2,2019-09-15
9,25000.0,25605.0,2.0,66049997.699999996,90.76,6103189.23,66147840.0,84721372.0,0.0,0.0,77.4655,1910101,3,2,2019-08-15
9,25000.0,25605.0,2.0,63277005.69,89.4,6738598.68,63215177.0,78530194.0,0.0,0.0,72.9218,1910101,3,2,2019-07-15
9,25000.0,25605.0,2.0,52084023.84,91.13,4620567.18,52136229.0,71687314.0,0.0,0.0,63.349,1910101,3,2,2019-06-15
9,25000.0,25605.0,2.0,48597418.13999999,86.36,6631067.850000001,48551863.0,68102949.0,0.0,0.0,54.1024,1910101,3,2,2019-05-15
9,25000.0,25605.0,2.0,48499662.84,96.42,1736785.83,48551863.0,62563474.0,0.0,0.0,62.4183,1910101,3,2,2019-04-15
9,25000.0,25605.0,2.0,37759613.879999995,88.97,4167634.2899999996,37798766.0,56046446.0,0.0,0.0,43.393,1910101,3,2,2019-03-15
9,25000.0,25605.0,2.0,32992413.75,93.58,2069153.8499999999,32910994.0,43338240.0,0.0,0.0,43.9973,1910101,3,2,2019-02-15
9,25000.0,25605.0,2.0,39920006.010000005,87.27,5083275.6,40079726.0,46596754.0,0.0,0.0,45.1324,1910101,3,2,2019-01-15
